0.000000	2.367086	1.920000	100.000000	-0.040000
1.000000	2.386287	1.841870	99.966656	-0.039999
2.000000	2.386653	1.841788	99.933311	-0.039997
3.000000	2.387001	1.841782	99.899967	-0.039995
4.000000	2.387349	1.841776	99.866622	-0.039993
5.000000	2.387697	1.841770	99.833278	-0.039992
6.000000	2.388045	1.841764	99.799933	-0.039990
7.000000	2.388393	1.841758	99.766589	-0.039988
8.000000	2.388740	1.841752	99.733244	-0.039987
9.000000	2.389088	1.841746	99.699900	-0.039985
10.000000	2.389435	1.841740	99.666556	-0.039983
11.000000	2.389783	1.841734	99.633211	-0.039981
12.000000	2.390130	1.841728	99.599867	-0.039980
13.000000	2.390477	1.841722	99.566522	-0.039978
14.000000	2.390824	1.841716	99.533178	-0.039976
15.000000	2.391170	1.841709	99.499833	-0.039975
16.000000	2.391517	1.841703	99.466489	-0.039973
17.000000	2.391864	1.841697	99.433144	-0.039971
18.000000	2.392210	1.841691	99.399800	-0.039969
19.000000	2.392556	1.841685	99.366455	-0.039968
20.000000	2.392903	1.841679	99.333111	-0.039966
21.000000	2.393249	1.841673	99.299767	-0.039964
22.000000	2.393595	1.841667	99.266422	-0.039963
23.000000	2.393941	1.841661	99.233078	-0.039961
24.000000	2.394286	1.841655	99.199733	-0.039959
25.000000	2.394632	1.841649	99.166389	-0.039957
26.000000	2.394977	1.841643	99.133044	-0.039956
27.000000	2.395323	1.841637	99.099700	-0.039954
28.000000	2.395668	1.841631	99.066355	-0.039952
29.000000	2.396013	1.841625	99.033011	-0.039951
30.000000	2.396358	1.841619	98.999667	-0.039949
31.000000	2.396703	1.841613	98.966322	-0.039947
32.000000	2.397048	1.841607	98.932978	-0.039945
33.000000	2.397392	1.841601	98.899633	-0.039944
34.000000	2.397737	1.841595	98.866289	-0.039942
35.000000	2.398081	1.841589	98.832944	-0.039940
36.000000	2.398426	1.841583	98.799600	-0.039939
37.000000	2.398770	1.841578	98.766255	-0.039937
38.000000	2.399114	1.841572	98.732911	-0.039935
39.000000	2.399458	1.841566	98.699567	-0.039933
40.000000	2.399802	1.841560	98.666222	-0.039932
41.000000	2.400145	1.841554	98.632878	-0.039930
42.000000	2.400489	1.841548	98.599533	-0.039928
43.000000	2.400832	1.841542	98.566189	-0.039927
44.000000	2.401176	1.841536	98.532844	-0.039925
45.000000	2.401519	1.841530	98.499500	-0.039923
46.000000	2.401862	1.841524	98.466155	-0.039922
47.000000	2.402205	1.841518	98.432811	-0.039920
48.000000	2.402548	1.841512	98.399466	-0.039918
49.000000	2.402891	1.841506	98.366122	-0.039916
50.000000	2.403233	1.841500	98.332778	-0.039915
51.000000	2.403576	1.841494	98.299433	-0.039913
52.000000	2.403918	1.841488	98.266089	-0.039911
53.000000	2.404260	1.841482	98.232744	-0.039910
54.000000	2.404603	1.841476	98.199400	-0.039908
55.000000	2.404945	1.841470	98.166055	-0.039906
56.000000	2.405287	1.841464	98.132711	-0.039905
57.000000	2.405628	1.841458	98.099366	-0.039903
58.000000	2.405970	1.841453	98.066022	-0.039901
59.000000	2.406312	1.841447	98.032678	-0.039899
60.000000	2.406653	1.841441	97.999333	-0.039898
61.000000	2.406994	1.841435	97.965989	-0.039896
62.000000	2.407335	1.841429	97.932644	-0.039894
63.000000	2.407677	1.841423	97.899300	-0.039893
64.000000	2.408017	1.841417	97.865955	-0.039891
65.000000	2.408358	1.841411	97.832611	-0.039889
66.000000	2.408699	1.841405	97.799266	-0.039888
67.000000	2.409040	1.841399	97.765922	-0.039886
68.000000	2.409380	1.841393	97.732578	-0.039884
69.000000	2.409720	1.841387	97.699233	-0.039882
70.000000	2.410061	1.841382	97.665889	-0.039881
71.000000	2.410401	1.841376	97.632544	-0.039879
72.000000	2.410741	1.841370	97.599200	-0.039877
73.000000	2.411081	1.841364	97.565855	-0.039876
74.000000	2.411420	1.841358	97.532511	-0.039874
75.000000	2.411760	1.841352	97.499166	-0.039872
76.000000	2.412100	1.841346	97.465822	-0.039871
77.000000	2.412439	1.841340	97.432477	-0.039869
78.000000	2.412778	1.841334	97.399133	-0.039867
79.000000	2.413117	1.841329	97.365789	-0.039865
80.000000	2.413456	1.841323	97.332444	-0.039864
81.000000	2.413795	1.841317	97.299100	-0.039862
82.000000	2.414134	1.841311	97.265755	-0.039860
83.000000	2.414473	1.841305	97.232411	-0.039859
84.000000	2.414811	1.841299	97.199066	-0.039857
85.000000	2.415150	1.841293	97.165722	-0.039855
